bits_encoding,tuple_bit,error,accuracy_mean,accuracy_std,balanced_accuracy_mean,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,train_time_mean,test_time_mean,entry_size,kfold,runs
256,32,0.01,0.8161869587366276,0.0039463231445884305,0.8474028235779061,0.9827993500774288,0.0013591727039520443,0.715055647155812,0.0064887731737353314,0.8277638481375997,0.0043524545412750165,0.5722081969251122,0.23242409815011342,768,4,10
256,24,0.01,0.7861977840040754,0.004135087377426782,0.8246129568562792,0.9884467472256472,0.0005889561793206954,0.6617425803792251,0.006698306408036724,0.7927012514469227,0.004843439586321679,0.5940171252498658,0.24445793752474854,768,4,10
128,32,0.01,0.7847331889964341,0.004715163505335246,0.8236982481450948,0.9897001509476518,0.0013795114290997802,0.6584964962901896,0.007846146040342287,0.7907448271543952,0.005607511694793697,0.32623441669984454,0.12933217435065672,384,4,10
128,24,0.01,0.7573866530820172,0.003368502311018848,0.8022657838691949,0.9925290752874838,0.0011286946641890952,0.611989901071723,0.0051404511505358085,0.7570782856767939,0.004096077358276199,0.3331923226997787,0.13713790862548192,384,4,10
64,32,0.01,0.7505508150789608,0.0056057180218377165,0.7970128812860676,0.9938694599747663,0.0014767057049357925,0.6000257625721352,0.009463488746560859,0.7481518021972691,0.007262501908326573,0.1670134418253383,0.06495462519992543,192,4,10
256,16,0.01,0.7470198675496689,0.005192404684448659,0.7941780777686178,0.9939180506012433,0.0005871343855558342,0.5942394888705689,0.008468809141841678,0.7437115358174025,0.006636335792873861,0.6259216673244736,0.26749793877488626,768,4,10
64,24,0.01,0.7254521141110546,0.006184790445670621,0.7770764014839242,0.9955444743962226,0.0005106249930135102,0.5582028029678483,0.010147821897661747,0.7151908916446599,0.008383193903622767,0.17607727264994538,0.06913182315006453,192,4,10
128,16,0.01,0.7191288843606725,0.0039627906244386075,0.7721730695245946,0.9967053968596118,0.000490972576058119,0.5472794723825227,0.006507901087437227,0.7064655044283086,0.00543615213516207,0.3465867518753839,0.14666063017493797,384,4,10
64,16,0.01,0.6930177024961793,0.004156194992081987,0.7512805647155812,0.9979282320809346,0.0006259782882833834,0.5042611294311623,0.0065740168122528754,0.6698113977289114,0.005876531119664215,0.1903101209500619,0.07471100492521146,192,4,10
256,8,0.01,0.6902540753948039,0.004798573693684242,0.7490189269029954,0.9977271649908821,0.0005828995071868435,0.499871187139324,0.007527855318174391,0.6659566904992501,0.00680557542515302,0.7888645145500959,0.3729631453752517,768,4,10
128,8,0.01,0.6715550178298522,0.003381316118414629,0.734071465375103,0.9988453743733648,0.0002905174398215201,0.46901793075020615,0.005352098560925846,0.638207431897498,0.0050254211961235536,0.36803941607486196,0.16744354462525735,384,4,10
64,8,0.01,0.6521045593479368,0.0036839537010042245,0.718417401758725,0.999390071025926,0.00020466202056606622,0.43726813685078314,0.005941211095309785,0.6081796658489392,0.005824222871208955,0.19971454727501622,0.08779341034996832,192,4,10
256,4,0.01,0.6516142384105961,0.002813739222259046,0.7179745362737016,0.9990409514619665,0.0004692772320621869,0.43662407254740315,0.00440756576926643,0.6075446189249145,0.004338736326916302,1.1444191693750327,0.657352736700068,768,4,10
128,4,0.01,0.6399738920020377,0.0032370171599777845,0.7086495740588075,0.9997279803253173,7.987283325898224e-05,0.4174824814509481,0.00524562156499194,0.5888624351644858,0.0052515139125661895,0.4986610939251478,0.26249495289957847,384,4,10
256,2,0.01,0.6267129393785024,0.004326870362989588,0.6979019682605111,0.9995635045948424,0.0004358866394743809,0.3960789365210222,0.006839067703097076,0.5672615715535881,0.007095512765088162,1.8274506959501198,1.1553679112747886,768,4,10
64,4,0.01,0.6246370351502802,0.0029652712013075655,0.696254056746359,0.9998305631518405,0.0001448054933573312,0.3926164468260511,0.004828351412393187,0.5637358047860987,0.004933925364683465,0.2516227506999712,0.12449527117496473,192,4,10
128,2,0.01,0.6199025725929699,0.0018389701991834034,0.6924342951360265,0.9999202418433586,4.650073353559938e-05,0.3849185902720528,0.0029760086570461055,0.5557710578873474,0.003125031152207448,0.8203181921247051,0.5351686797748698,384,4,10
64,2,0.01,0.6077432501273561,0.0026447631231276804,0.6826051112943117,1.0,0.0,0.36521022258862323,0.004280024740890219,0.5348951697072009,0.0045921989805906725,0.3626156532999175,0.20008314170013364,192,4,10
