bits_encoding,tuple_bit,error,accuracy_mean,accuracy_std,balanced_accuracy_mean,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,train_time_mean,test_time_mean,entry_size,kfold,runs
256,32,0.01,0.7506352669404517,0.0037693719877874786,0.7966611713967724,0.9966418228917788,0.0008236821715115543,0.5965306761268782,0.005842426609235066,0.7463051872967298,0.004726735700084602,0.7204796359998908,0.29615754062542693,1024,4,10
256,24,0.01,0.74632636036961,0.0030866707289978618,0.7932794727323316,0.997287358776805,0.0005226841193126663,0.5891172787979967,0.004828714178617628,0.7406549738419154,0.0039255465501744765,0.7665542338248088,0.3133782601495113,1024,4,10
256,16,0.01,0.7382122689938398,0.00445219886412578,0.7868227740678909,0.9980351347187935,0.0007623261225134005,0.5754538814691152,0.007016457092150466,0.7298700340532243,0.005753750228560644,0.7979147237249891,0.33197719142535786,1024,4,10
128,32,0.01,0.7352284394250513,0.0034199518074727125,0.7844108792431831,0.9980937864197195,0.0007131087934367529,0.5705550918196995,0.005190877697759848,0.7259733876788783,0.00436881005535939,0.3683998096248615,0.14686901517488876,512,4,10
128,24,0.01,0.7308714065708418,0.0033915947066553618,0.7809822621035059,0.9987475460896272,0.0005758980389914997,0.5630895242070116,0.005256763848631753,0.7200710607828512,0.0044162658573116504,0.41473976129991574,0.17190177365018827,512,4,10
256,8,0.01,0.7212589835728953,0.004833446588004451,0.7732294796883695,0.9990692271839157,0.0005782513133334172,0.5472506260434057,0.007632986781440879,0.7061370192856206,0.006720362287552965,0.933175131875123,0.4494340158997147,1024,4,10
128,16,0.01,0.7206205082135524,0.007101461784095082,0.772704152754591,0.999049624963209,0.000500209548161037,0.5462333055091819,0.011380533378676297,0.7059835828522473,0.009624192385576283,0.413430460300151,0.17081733059949328,512,4,10
64,32,0.01,0.7080146303901438,0.009622713130728891,0.7624288119087368,0.9988363550871917,0.00023576240442096702,0.5258242904841403,0.015548897762402215,0.6885650153714777,0.013419202360257683,0.2040390759751972,0.08259968510010367,256,4,10
64,24,0.01,0.6895565965092403,0.003132394661158832,0.7474438439065109,0.9989321909953989,0.00028553619705088545,0.4957376878130217,0.005055801181550988,0.6614003704558342,0.004673619004482958,0.23494360272516132,0.09372821162514809,256,4,10
128,8,0.01,0.6726546457905545,0.015935462794431497,0.7338034710628827,0.9995608933326502,0.0003282492695648652,0.4679152754590985,0.02585065937608016,0.6329735343904903,0.02527769448025069,0.47214566180009565,0.21904178207505537,512,4,10
64,16,0.01,0.6723530544147844,0.007094378630293378,0.733514642459655,0.9992704200370162,0.0002862629522842842,0.46757095158597667,0.011621759499047283,0.6351778727266675,0.012286017348350069,0.21677021889981915,0.08744236770035058,256,4,10
256,4,0.01,0.6676366786447638,0.020818518912585966,0.7297221967167501,0.9995673040267669,0.00030618671987144074,0.459761060100167,0.03389609733451275,0.6260460364681594,0.0333394500112829,1.301197740200132,0.7246394657250675,1024,4,10
64,8,0.01,0.6461498973305955,0.006946652946563484,0.7122794657762939,0.9997160526349691,0.00019209799627293046,0.42473393155258765,0.011348689266190787,0.5919529721571817,0.011341770160870733,0.24500286334996418,0.1068410808748922,256,4,10
128,4,0.01,0.6334188911704312,0.00631476177701123,0.7019351140790204,0.999762539790982,0.00031024949171745686,0.40401189482470784,0.010191423213268623,0.5671305276438773,0.010418970580917314,0.62640947819973,0.3359370760249476,512,4,10
256,2,0.01,0.6143416324435318,0.010777569524513196,0.6864435865331107,0.9999270078509978,0.00012642611062558114,0.37292883973288815,0.017531701810844128,0.5327854357664135,0.020510094489039395,2.1241635883502568,1.2094917072999123,1024,4,10
128,2,0.01,0.5800500513347023,0.014233346113670668,0.6585622287145243,0.9999164865764527,9.412359999643174e-05,0.3171744574290484,0.023162069050665483,0.4690453296279296,0.026381277764728112,1.0478620526005216,0.6227443135749127,512,4,10
64,4,0.01,0.5484086242299795,0.008974121421498147,0.6328323873121869,0.9998102290747444,0.000196881699426826,0.2657397746243739,0.0145793038778576,0.41260478045612753,0.01954136609214042,0.30290038605044173,0.15516462529967612,256,4,10
64,2,0.01,0.5264598305954825,0.013414025664355334,0.6149937743461324,0.9998883995185956,0.00011999449511139706,0.23002921535893156,0.0217944093982034,0.36842454988086754,0.026086005822969133,0.4624670634749236,0.2688616242247008,256,4,10
