bits_encoding,tuple_bit,error,accuracy_mean,accuracy_std,balanced_accuracy_mean,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,train_time_mean,test_time_mean,entry_size,kfold,runs
256,32,0.01,0.8269415058520315,0.002576080345661675,0.7022916059361383,0.8660686580803374,0.005499203154210728,0.4293822658406393,0.013775534513688176,0.5739464661553658,0.011535605481831336,25.06814868724996,11.002572482999994,2822,4,1
128,32,0.01,0.81810976962673,0.0028454727925859157,0.6901592252730363,0.8376304054168944,0.009469144267574989,0.410023329807071,0.015214173254768613,0.5503119921592557,0.01279208235929845,12.030277508250037,5.0555987312499155,1414,4,1
256,24,0.01,0.8116435582672676,0.0021798070756963244,0.6723883950577353,0.8578928047321872,0.0073752612019160595,0.3675021153138458,0.010031138192239152,0.5144690220050193,0.009437010767264073,26.53095365624995,12.024761782249698,2822,4,1
64,32,0.01,0.8008863068639434,0.00367706043616296,0.6530192660748414,0.8418334529913324,0.01490121716067317,0.32927800497698045,0.021909366135304597,0.4727768669120466,0.02098023230747381,6.027887210500012,2.6442727307499467,710,4,1
128,24,0.01,0.8001435661954354,0.002699549673848928,0.6537557223900758,0.8284678529476203,0.003634524834156356,0.3332531027348724,0.012946739169325984,0.47515302902951284,0.01302450517714972,12.362575489750043,5.519447531250194,1414,4,1
64,24,0.01,0.783254024674262,0.002637522198345028,0.6194818135104404,0.8167636828615448,0.012580944219470562,0.2609177307758723,0.016916075776616638,0.3950523722850197,0.01842603952555878,5.894822598999951,2.5669900227500193,710,4,1
256,16,0.01,0.7782732864319397,0.0004904105808250463,0.6024064284766388,0.8659341836250796,0.002424566528844586,0.21736234366256155,0.0015342838192870562,0.3474956946139912,0.0020813217671347426,27.345547505000013,13.118512913250015,2822,4,1
128,16,0.01,0.7660836121728745,0.00140433084301734,0.5787722873407544,0.8497621227671062,0.011353093893974802,0.1686715862841069,0.004483578710268806,0.2814462257388963,0.006463089559989533,13.830876518000082,6.551497171250048,1414,4,1
64,16,0.01,0.7554262187055976,0.003390469201872,0.5570220764997337,0.8412606162455114,0.009375826573409856,0.12263470296604785,0.014205782957043852,0.21377671140498278,0.0220308666858615,6.291719434750007,2.7818574387500234,710,4,1
256,8,0.01,0.7382558075287398,0.0008710220494247384,0.5191764082480846,0.9258217720481252,0.010581943268034482,0.03952250235196795,0.002956972401060059,0.07579677800455152,0.005472226687015948,34.0888895917501,17.367254309750024,2822,4,1
128,8,0.01,0.7333843027896186,0.0008308179650717376,0.5097516585521444,0.9222166665447642,0.024870412383151325,0.020128863386144474,0.0029941295120241252,0.039381924624822665,0.005743464227702549,17.85083314324993,9.431883026250148,1414,4,1
64,8,0.01,0.7322826723634611,0.002528369876196916,0.5075653136721666,0.9148593388885589,0.028382605327738546,0.015567652828917311,0.009406882187001578,0.03045420614923525,0.01803269162954095,8.553366739750004,4.363349593000066,710,4,1
256,4,0.01,0.729193128628983,0.00023407500223851274,0.5015648540693638,0.9504732549258992,0.020926376441202585,0.0031939765923431275,0.000921723566290887,0.0063647092901809275,0.0018322460966379197,52.457531429750134,27.402492156749986,2822,4,1
128,4,0.01,0.7287593436467653,0.000277902663442007,0.5007303419782866,0.7268714689265537,0.42009665468582896,0.0014821067744449222,0.0010288556953458711,0.0029575176028424455,0.002052172474753673,26.35019121075004,15.025608652249957,1414,4,1
64,4,0.01,0.7285408892623526,0.0001308018805262689,0.5003174074049113,0.9,0.17320508075688773,0.0006433839369713141,0.000465266126638615,0.0012855020844342979,0.0009293244020321908,13.837096773749977,7.694404424249967,710,4,1
256,2,0.01,0.7283786103673471,9.101264343380438e-06,0.5000114892345933,0.5,0.5,2.2978469186516464e-05,2.2978469198649327e-05,4.595482642990563e-05,4.595482645416801e-05,103.57075388074998,62.15630965649984,2822,4,1
64,2,0.01,0.7283723688324285,3.9371036992007425e-06,0.5,0.0,0.0,0.0,0.0,0.0,0.0,22.47305752850002,13.16684448374997,710,4,1
128,2,0.01,0.7283723688324285,3.9371036992007425e-06,0.5,0.0,0.0,0.0,0.0,0.0,0.0,46.04389276249998,27.03828779500003,1414,4,1
