bits_encoding,tuple_bit,error,accuracy_mean,accuracy_std,balanced_accuracy_mean,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,train_time_mean,test_time_mean,entry_size,kfold,runs
256,24,0.01,0.45777489573797175,0.00011892831692070997,0.5000759357436442,0.36043865242568174,0.14935473407540006,0.45777489573797175,0.00011892831692070997,0.2876951918321474,0.00037125876922890146,0.18388116712485497,0.07276634380068572,257,4,10
256,16,0.01,0.45777108127352256,0.00012921777435059915,0.5000665631601484,0.3569175159699397,0.14856349504104394,0.45777108127352256,0.00012921777435059915,0.287747212098383,0.00045204351269229103,0.19160194140058592,0.07732273452566005,257,4,10
256,32,0.01,0.45776726680907337,0.0001299774791635766,0.5000604450166886,0.3920817564696905,0.12265490806979731,0.45776726680907337,0.0001299774791635766,0.2877657977311142,0.00042382612716350404,0.17712231175100895,0.06950418422420626,257,4,10
256,4,0.01,0.4577634529265409,0.00013176440309158779,0.5000666842475388,0.3107249183051578,0.17536240605211095,0.4577634529265409,0.00013176440309158779,0.2876565864714546,0.00042303866177821126,0.2746709558003204,0.13344806952518412,257,4,10
256,8,0.01,0.4577596390440085,0.00012532317646257287,0.5000631680731364,0.310046201005206,0.1741868332177231,0.4577596390440085,0.00012532317646257287,0.28764822345056146,0.00040859170894741415,0.21958221662353025,0.09736520422629838,257,4,10
128,8,0.01,0.4577596390440085,0.00012532317646257287,0.5000638185654009,0.31117621118474886,0.17614406824004003,0.4577596390440085,0.00012532317646257287,0.2876415128460137,0.00039700128702880547,0.12412616114925185,0.0523961863014847,129,4,10
128,4,0.01,0.4577596390440085,0.00012532317646257287,0.5000625175808721,0.31795509163169716,0.17258482647576992,0.4577596390440085,0.00012532317646257287,0.2876549684056438,0.00038902383960428644,0.15260339745109378,0.0742520101259288,129,4,10
256,2,0.01,0.4577596390440085,0.00012532317646257287,0.5000638185654009,0.31117621118474886,0.17614406824004003,0.4577596390440085,0.00012532317646257287,0.2876415128460137,0.00039700128702880547,0.41961056712498246,0.24612011122517288,257,4,10
128,2,0.01,0.4577596390440085,0.00012532317646257287,0.5000638185654009,0.31117621118474886,0.17614406824004003,0.4577596390440085,0.00012532317646257287,0.2876415128460137,0.00039700128702880547,0.2057541629739717,0.10712908997411433,129,4,10
128,24,0.01,0.45774438351387886,0.00011892840154873816,0.5000438994374121,0.319080720544763,0.1640366972505993,0.45774438351387886,0.00011892840154873816,0.28766850504101515,0.00040395808365211686,0.11358999080148352,0.0423705847999372,129,4,10
128,32,0.01,0.4577291297294995,7.224959040136222e-05,0.5000252872300935,0.3574883302226818,0.11196526869849409,0.4577291297294995,7.224959040136222e-05,0.28768216566865895,0.00025137700427350603,0.10876144957474027,0.040575550447465504,129,4,10
128,16,0.01,0.45772912798374915,7.483378144329703e-05,0.5000350386779184,0.3043904926415633,0.1491457906008332,0.45772912798374915,7.483378144329703e-05,0.28758129146869194,0.00027726362869648987,0.11214265449780214,0.043863724949551396,129,4,10
64,4,0.01,0.45768336139336013,3.0237282515613865e-05,0.5,0.20947406021061837,2.7679257937209884e-05,0.45768336139336013,3.0237282515613865e-05,0.287406806271524,3.201449541508945e-05,0.09149349622421142,0.0396387117994891,65,4,10
64,2,0.01,0.45768336139336013,3.0237282515613865e-05,0.5,0.20947406021061837,2.7679257937209884e-05,0.45768336139336013,3.0237282515613865e-05,0.287406806271524,3.201449541508945e-05,0.11848394310036382,0.05859423189940571,65,4,10
64,8,0.01,0.45768336139336013,3.0237282515613865e-05,0.5,0.20947406021061837,2.7679257937209884e-05,0.45768336139336013,3.0237282515613865e-05,0.287406806271524,3.201449541508945e-05,0.07603922315101955,0.030706163525610466,65,4,10
64,16,0.01,0.45768336139336013,3.0237282515613865e-05,0.5,0.20947406021061837,2.7679257937209884e-05,0.45768336139336013,3.0237282515613865e-05,0.287406806271524,3.201449541508945e-05,0.07224831722414819,0.028093049900780896,65,4,10
64,24,0.01,0.45768336139336013,3.0237282515613865e-05,0.5,0.20947406021061837,2.7679257937209884e-05,0.45768336139336013,3.0237282515613865e-05,0.287406806271524,3.201449541508945e-05,0.07145133357626038,0.026411289348470746,65,4,10
64,32,0.01,0.45768336139336013,3.0237282515613865e-05,0.5,0.20947406021061837,2.7679257937209884e-05,0.45768336139336013,3.0237282515613865e-05,0.287406806271524,3.201449541508945e-05,0.06777234707587923,0.025488284350649336,65,4,10
