bits_encoding,tuple_bit,error,accuracy_mean,accuracy_std,balanced_accuracy_mean,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,train_time_mean,test_time_mean,entry_size,kfold,runs
256,32,0.01,0.458629214153985,0.0003960225404532948,0.49993635159409144,0.5029537248346391,0.010347008028912242,0.458629214153985,0.0003960225404532948,0.29888701333921075,0.0006656882407599218,0.6148708715249086,0.24997469035006362,1024,4,10
256,16,0.01,0.4581944135058693,0.00040892600536463153,0.500046553228984,0.5037296733800705,0.02307311229353443,0.4581944135058693,0.00040892600536463153,0.29286327075364343,0.0007636317173826466,0.6757121285500034,0.28388510192471583,1024,4,10
256,24,0.01,0.4581677227292269,0.0003556834689371437,0.4998008597016732,0.49748289398121476,0.013158651597068147,0.4581677227292269,0.0003556834689371437,0.29502803390753385,0.0006439318749674798,0.638077461600369,0.261605375149793,1024,4,10
64,32,0.01,0.45811049645182067,0.0005520905278068226,0.5000400921447437,0.510974382545127,0.03292005356619701,0.45811049645182067,0.0005520905278068226,0.2919662815839927,0.00047664722759702767,0.16677699622487124,0.06479621205025979,256,4,10
128,32,0.01,0.4580418349279016,0.0007563591346387691,0.4997062536062059,0.494403108559212,0.029072987418111162,0.4580418349279016,0.0007563591346387691,0.2945425104285331,0.0013116416079824722,0.32752024864939816,0.12905187585010935,512,4,10
128,24,0.01,0.45800752977028025,0.00040283432472818366,0.4998742616726305,0.5002062722337659,0.025511093827071687,0.45800752977028025,0.00040283432472818366,0.2924598360089304,0.0005189891100402144,0.31907734392489145,0.1284443796753294,512,4,10
128,16,0.01,0.45794650532209447,0.00033675603513784913,0.49995780529377165,0.4992116231188133,0.029811895623645644,0.45794650532209447,0.00033675603513784913,0.29090735899670944,0.00046853131946100307,0.33574074265052334,0.1377511778747248,512,4,10
64,24,0.01,0.4579388926868657,0.00010498232522626846,0.4999995618435123,0.5041017232975173,0.01571492665933521,0.4579388926868657,0.00010498232522626846,0.2903940670197741,0.00017084605118331344,0.17700189142569797,0.06995079900007112,256,4,10
64,16,0.01,0.4578435438778049,0.0002492117497837318,0.49997341962108416,0.49720052582715446,0.0282874540571741,0.4578435438778049,0.0002492117497837318,0.28955314754115713,0.00025239699342726775,0.18456334157490345,0.0745398267247765,256,4,10
256,2,0.01,0.4577176857542352,6.322827031118707e-05,0.5000095288326302,0.40177885983845113,0.12102500345521469,0.4577176857542352,6.322827031118707e-05,0.28771090907630137,0.00028270006647264525,1.786479878575483,1.007918907050407,1024,4,10
64,2,0.01,0.4576681058632305,4.23796765601907e-05,0.49997943037974685,0.24562499246069402,0.06261259103921647,0.4576681058632305,4.23796765601907e-05,0.28744062273112303,6.880006660221945e-05,0.3810568609249458,0.22189810297522855,256,4,10
128,2,0.01,0.45766047635241536,6.242677226781578e-05,0.4999580872011252,0.3342013775789336,0.10501835375710727,0.45766047635241536,6.242677226781578e-05,0.28757190769960017,0.00018931111544805607,0.8209280037001917,0.49393120147478836,512,4,10
256,8,0.01,0.4576566496677139,0.00020062156495923573,0.4997432401893392,0.47528538760521866,0.021644139917344974,0.4576566496677139,0.00020062156495923573,0.2897379792472355,0.0007038475291096,0.8301429793998069,0.3941322904499429,1024,4,10
64,8,0.01,0.45759181250082925,0.00017320400468606096,0.49981025878014673,0.4637425822725274,0.05495179085900424,0.45759181250082925,0.00017320400468606096,0.2882942009738667,0.0002912401670813017,0.2077096776750295,0.08992578954994315,256,4,10
128,8,0.01,0.4575803749266494,0.00016940235898824077,0.4997392510825543,0.47179240210092105,0.03606827915718564,0.4575803749266494,0.00016940235898824077,0.28889164231012576,0.00018232204506221352,0.3757168855747295,0.1693635931499557,512,4,10
256,4,0.01,0.4574659607783439,6.755426533305452e-05,0.4996682142385078,0.43651135638920646,0.011655077883440059,0.4574659607783439,6.755426533305452e-05,0.28828670702809367,0.00020242988552041314,1.1141445822249807,0.6167924576749101,1024,4,10
64,4,0.01,0.4574316323440516,0.0001343823238312502,0.49969639219136225,0.3133917042236579,0.03527722041537843,0.4574316323440516,0.0001343823238312502,0.28759405956355955,0.00015108360369261233,0.25931454399978976,0.12771814167508638,256,4,10
128,4,0.01,0.45738586284407867,0.00010896958847715662,0.49962882791086605,0.35325244625262286,0.034534468265578405,0.45738586284407867,0.00010896958847715662,0.28775553645457347,0.00023796463060900004,0.5345734673752304,0.2878059443998609,512,4,10
