bits_encoding,tuple_bit,error,accuracy_mean,accuracy_std,balanced_accuracy_mean,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,train_time_mean,test_time_mean,entry_size,kfold,runs
256,32,0.01,0.9441809998392541,0.0017686610741573007,0.9446982445927765,0.960827601171256,0.002952977998429732,0.9301381558522198,0.001594033423478882,0.9452141414445616,0.0016877777177174299,0.5831548803750594,0.23609635590000833,1024,4,10
128,32,0.01,0.9286087445748272,0.0018555314291988484,0.9298060139190727,0.9635041652232348,0.003032519453211218,0.8961036945048122,0.003483862000916251,0.9285369516716229,0.0019011823407935424,0.3403192834000038,0.141191520850316,512,4,10
256,24,0.01,0.9173846648448803,0.0026128373133191014,0.9189189602090448,0.9612827741453402,0.003468153736992484,0.8757295870847562,0.0024128731199794832,0.9164785015140884,0.002605323579946958,0.6383735955499106,0.2661003962245559,1024,4,10
64,32,0.01,0.8804733965600386,0.004513373018556193,0.8835129734554485,0.9652090941302851,0.002794596673447915,0.7979509469108972,0.009402686400397759,0.8735101015276778,0.0054242378794718766,0.17064501832510362,0.06926306447467141,256,4,10
128,24,0.01,0.8574224401221668,0.0024216505307748932,0.8612030619372867,0.9616363458409473,0.004030656599241292,0.7547811238745731,0.004300859438744481,0.8456163271012049,0.0028219563385128233,0.33156183032506303,0.13552656080055386,512,4,10
64,24,0.01,0.7625743449606173,0.003556397729134547,0.7698052390561938,0.9581151506136029,0.003311205457652657,0.5662604781123874,0.0059583900136723315,0.711472522950596,0.005085829993579507,0.17544348539968269,0.07302010875000634,256,4,10
256,16,0.01,0.7572094518566147,0.001821861277936138,0.7646043826968849,0.9564554451929409,0.004165762437956289,0.5564420987271035,0.0026006685960153213,0.7033722597555228,0.00233287263481985,0.7550239528248313,0.3237574080499144,1024,4,10
128,16,0.01,0.6693578202861277,0.003743539099712031,0.6800001668736417,0.9525148388229214,0.0075637191091861,0.3804253337472835,0.007547833380634614,0.5433487393472689,0.00754771681144096,0.3519309623504341,0.14693805824999798,512,4,10
64,16,0.01,0.601273910946793,0.00417087305446445,0.6144729405981579,0.9492574638094948,0.00414342388977431,0.2429292145296492,0.008789364647822227,0.3864762805018728,0.011145452842436636,0.18386178322480193,0.07615850355014117,256,4,10
256,8,0.01,0.5215319080533676,0.00260531057526619,0.5377867665321329,0.9494319090421837,0.015035214020537906,0.08022353306426576,0.0046045380557287905,0.14783862894026473,0.007871460145075304,0.9613768648503538,0.46228698625000103,1024,4,10
128,8,0.01,0.5027809033917376,0.0007823056974694351,0.5197353552209458,0.939182475090186,0.013119982829270717,0.04247904377522509,0.0021607142353515007,0.08122545647940685,0.0038983046267738507,0.40141737999956606,0.183046445150012,512,4,10
64,8,0.01,0.49322054332100945,0.00035425685422610544,0.5105538613784539,0.9446945389541195,0.019333614191832087,0.022632722756907794,0.0009817689103285877,0.04416265396088054,0.001861322510865119,0.20061083662476448,0.0893939718251204,256,4,10
256,4,0.01,0.48515110110914644,0.0003183366725155409,0.50280127419021,0.9535152630544003,0.02511107008582248,0.005960881713753493,0.0007356718789862023,0.011839656160638756,0.0014539383929623457,1.1729195863250426,0.6185431790750954,1024,4,10
128,4,0.01,0.48392139527407174,0.0002028122951445756,0.501619758356618,0.9660197033358798,0.03208846395503514,0.003422850046569389,0.0003688989331982661,0.006817162290884388,0.0007337797633798343,0.5637494897495344,0.2942986754750564,512,4,10
64,4,0.01,0.4831377592027006,0.0002477260087995732,0.5008681517127186,0.9875,0.021650635094610984,0.0017696367587705683,0.00044397235784151163,0.003531228819278637,0.0008839429433412262,0.25958218757496065,0.12785583317463534,256,4,10
256,2,0.01,0.4827519691367947,0.00023706608589863897,0.5004967401428129,1.0,0.0,0.0009934802856255821,0.0004578665384586348,0.0019844197749435714,0.0009137155147371453,1.8325845737246709,1.0211459186998582,1024,4,10
64,2,0.01,0.4826957080855168,0.00023556262481522907,0.5004424091896926,1.0,0.0,0.0008848183793852841,0.00045496277211278625,0.0017676345085782586,0.0009082129810147831,0.37657119357518243,0.21334912260044803,256,4,10
128,2,0.01,0.4826957080855168,0.00024205465916055902,0.5004424091896926,1.0,0.0,0.0008848183793852841,0.00046750140783531814,0.0017676056909926494,0.0009332387135418457,0.8462113656499242,0.5007675562748773,512,4,10
