bits_encoding,tuple_bit,error,accuracy_mean,accuracy_std,balanced_accuracy_mean,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,train_time_mean,test_time_mean,entry_size,kfold,runs
64,2,0.01,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0254147740500685,0.6055655936250104,640,4,10
64,4,0.01,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6585499451501164,0.3684875576000195,640,4,10
64,8,0.01,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5003427423249832,0.23613594017494963,640,4,10
64,16,0.01,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.4407206774250881,0.18818870524992234,640,4,10
64,24,0.01,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.40326441644999705,0.1680323897750213,640,4,10
64,32,0.01,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.41111645802491237,0.16728154937507042,640,4,10
128,2,0.01,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2.353509375750059,1.3909045818999175,1280,4,10
128,4,0.01,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.4628987999252332,0.8212550330748853,1280,4,10
128,8,0.01,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0211852511501092,0.5211157358748095,1280,4,10
128,16,0.01,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.8562010485999053,0.38955774110017954,1280,4,10
128,24,0.01,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.8166781884750436,0.3514772382498904,1280,4,10
128,32,0.01,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7712486305250422,0.31696226487520107,1280,4,10
256,2,0.01,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,5.191566921350022,3.119965186950049,2560,4,10
256,4,0.01,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,3.109332759949848,1.789108365824677,2560,4,10
256,8,0.01,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2.4249847484001292,1.2563370988248153,2560,4,10
256,16,0.01,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.9466089511251539,0.9252971991250889,2560,4,10
256,24,0.01,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.6841962124501606,0.7481332535249748,2560,4,10
256,32,0.01,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.5189765484748932,0.6402312039750995,2560,4,10
